IdPanel	buyyop	buydan	buyhil	buywwt	featyop	featdan	feathil	featwwt	pyop	pdan	phil	pwwt					
15	1	0	0	0	1	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	1	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	1	0	0	0	0.122	0.086000003	0.054000001	0.086000003					
15	1	0	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
15	0	0	0	1	0	1	0	0	0.122	0.063000001	0.054000001	0.086000003					
15	0	0	0	1	0	1	0	0	0.122	0.063000001	0.054000001	0.086000003					
15	1	0	0	0	0	0	0	0	0.122	0.066	0.054000001	0.086000003					
15	0	0	0	1	0	0	0	0	0.122	0.066	0.054000001	0.086000003					
15	0	0	0	1	0	0	0	0	0.122	0.086000003	0.061000001	0.090999998					
15	1	0	0	0	0	0	0	1	0.122	0.086000003	0.056000002	0.063000001					
15	0	0	0	1	0	0	0	1	0.118	0.086000003	0.056000002	0.086000003					
15	1	0	0	0	0	0	0	1	0.122	0.086000003	0.056000002	0.063000001					
15	0	0	0	1	0	0	0	1	0.115	0.086000003	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	1	0.115	0.086000003	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.082999997	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.082999997	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
15	1	0	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
15	0	0	0	1	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
15	1	0	0	0	0	0	1	0	0.115	0.063000001	0.061000001	0.044					
15	1	0	0	0	0	0	1	0	0.115	0.063000001	0.061000001	0.044					
15	1	0	0	0	0	0	1	0	0.115	0.086000003	0.061000001	0.079000004					
15	1	0	0	0	0	0	0	0	0.115	0.086000003	0.055	0.079000004					
15	1	0	0	0	0	0	0	0	0.115	0.086000003	0.055	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.086000003	0.055	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.086000003	0.055	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.086000003	0.046	0.079000004					
15	0	0	0	1	1	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	1	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	0	0	0	1	1	0	0	0	0.115	0.086000003	0.061000001	0.041000001					
15	0	0	0	1	1	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
15	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.061000001	0.079000004					
15	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.061000001	0.079000004					
15	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.061000001	0.071000002					
15	0	0	0	1	0	0	0	0	0.115	0.063000001	0.061000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.115	0.063000001	0.061000001	0.079000004					
15	0	0	0	1	0	0	0	0	0.057	0.063000001	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.115	0.063000001	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.057	0.063000001	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.057	0.063000001	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.088	0.086000003	0.061000001	0.063000001					
15	0	0	0	1	0	0	0	0	0.082999997	0.063000001	0.061000001	0.063000001					
16	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
16	0	0	0	1	0	0	0	0	0.115	0.081	0.037999999	0.079000004					
16	0	0	0	1	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
16	0	0	0	1	0	0	0	0	0.108	0.086000003	0.061000001	0.086000003					
16	0	0	0	1	0	0	0	0	0.108	0.086000003	0.061000001	0.086000003					
16	0	0	0	1	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
16	0	0	0	1	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
16	0	0	0	1	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
16	0	0	0	1	0	0	0	0	0.115	0.064000003	0.061000001	0.079000004					
17	1	0	0	0	0	0	0	0	0.108	0.097999997	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.108	0.097999997	0.061000001	0.086000003					
17	0	1	0	0	1	0	0	0	0.090999998	0.081	0.061000001	0.086000003					
17	0	1	0	0	1	0	0	0	0.090999998	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	1	0	0	0	0.090999998	0.081	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	1	0.122	0.086000003	0.061000001	0.068000004					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	1	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	1	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	1	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
17	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
18	0	0	0	1	0	0	0	0	0.108	0.081	0.061000001	0.079000004					
18	0	0	0	1	0	0	0	1	0.108	0.081	0.061000001	0.074000001					
18	0	0	0	1	0	1	0	0	0.108	0.086000003	0.050000001	0.086000003					
18	1	0	0	0	0	0	0	0	0.115	0.081	0.061000001	0.086000003					
18	1	0	0	0	0	0	0	0	0.115	0.081	0.061000001	0.081					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.097999997	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.097999997	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.097999997	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.097999997	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	0	1	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	1	0	0	0	0	0	0	0	-0.002	0.097999997	0.048999999	0.079000004					
19	1	0	0	0	0	0	0	0	-0.002	0.097999997	0.048999999	0.079000004					
19	1	0	0	0	0	0	0	0	0.097999997	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.11	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.11	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.125	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
19	0	0	1	0	0	0	0	0	0.097999997	0.081	0.048999999	0.079000004					
19	1	0	0	0	0	0	0	0	0.103	0.097999997	0.048999999	0.079000004					
19	0	0	1	0	0	0	0	0	0.103	0.064000003	0.048999999	0.079000004					
19	0	0	1	0	0	0	0	0	0.103	0.064000003	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.097999997	0.048999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.081	0.048999999	0.079000004					
19	0	0	0	1	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
19	0	0	0	1	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
19	1	0	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
19	0	0	0	1	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
19	0	1	0	0	0	0	1	0	0.115	0.081	0.030999999	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.081	0.032000002	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
19	0	0	1	0	1	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	1	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	1	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	1	0	0.108	0.086000003	0.025	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.025	0.079000004					
19	0	1	0	0	0	0	0	0	0.108	0.086000003	0.025	0.079000004					
19	0	1	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.085000001	0.086000003	0.054000001	0.086000003					
19	0	1	0	0	0	0	0	0	0.085000001	0.086000003	0.054000001	0.086000003					
19	0	1	0	0	0	1	0	0	0.122	0.063000001	0.054000001	0.079000004					
19	0	0	1	0	0	0	0	1	0.082999997	0.086000003	0.054000001	0.063000001					
19	0	0	1	0	0	0	0	1	0.082999997	0.086000003	0.054000001	0.063000001					
19	0	0	1	0	0	0	0	0	0.112	0.081	0.054000001	0.079000004					
19	0	1	0	0	0	0	0	1	0.115	0.086000003	0.061000001	0.063000001					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.066					
19	0	1	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
19	0	1	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
19	0	1	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
19	0	1	0	0	1	0	0	0	0.115	0.086000003	0.061000001	0.068999998					
19	0	1	0	0	1	0	0	0	0.115	0.086000003	0.061000001	0.068999998					
19	0	1	0	0	0	0	0	1	0.071999997	0.086000003	0.061000001	0.063000001					
19	0	1	0	0	0	0	0	0	0.115	0.063000001	0.061000001	0.063000001					
19	0	1	0	0	0	0	0	0	0.115	0.063000001	0.061000001	0.063000001					
20	1	0	0	0	0	0	0	0	0.01	0.081	0.066	0.079000004					
20	1	0	0	0	0	0	0	0	0	0.092	0.050000001	0.079000004					
20	1	0	0	0	0	0	0	0	0.108	0.092	0.050000001	0.079000004					
20	1	0	0	0	0	0	0	0	0.067000002	0.092	0.050000001	0.079000004					
20	1	0	0	0	0	0	0	0	0.07	0.081	0.057999998	0.079000004					
20	1	0	0	0	0	0	0	0	0.07	0.081	0.057999998	0.079000004					
20	1	0	0	0	0	0	0	0	0.074000001	0.081	0.066	0.079000004					
20	1	0	0	0	0	0	0	0	0.074000001	0.081	0.066	0.079000004					
20	1	0	0	0	0	0	0	0	0.039999999	0.081	0.066	0.086000003					
20	1	0	0	0	0	0	0	0	0.039999999	0.081	0.066	0.086000003					
20	0	1	0	0	0	0	0	0	0.108	0.044	0.050000001	0.079000004					
20	1	0	0	0	0	1	0	0	0	0.081	0.041999999	0.086000003					
20	1	0	0	0	0	1	0	0	0	0.081	0.041999999	0.086000003					
20	1	0	0	0	0	0	0	0	0	0.081	0.050000001	0.079000004					
20	1	0	0	0	0	0	0	0	0	0.081	0.066	0.079000004					
20	1	0	0	0	0	0	0	0	0	0.081	0.066	0.079000004					
20	1	0	0	0	0	0	1	0	0.07	0.088	0.030999999	0.086000003					
20	1	0	0	0	0	0	1	0	0.07	0.088	0.030999999	0.086000003					
20	1	0	0	0	0	0	1	0	0	0.081	0.066	0.086000003					
20	1	0	0	0	0	0	0	0	0.108	0.081	0.050000001	0.079000004					
20	1	0	0	0	0	0	1	0	0	0.081	0.066	0.086000003					
20	1	0	0	0	0	0	0	0	0.108	0.086000003	0.050000001	0.079000004					
20	1	0	0	0	0	0	0	0	0.112	0.086000003	0.039000001	0.086000003					
20	1	0	0	0	0	0	0	0	0.025	0.086000003	0.057999998	0.079000004					
20	1	0	0	0	0	0	0	0	0.108	0.086000003	0.057999998	0.079000004					
20	0	0	1	0	0	0	0	0	0.115	0.086000003	0.030999999	0.079000004					
20	1	0	0	0	0	0	0	0	0.067000002	0.086000003	0.056000002	0.044					
20	0	0	1	0	0	0	0	0	0.112	0.086000003	0.054000001	0.079000004					
20	0	0	1	0	0	0	0	0	0.112	0.086000003	0.054000001	0.079000004					
20	0	0	1	0	0	0	0	0	0.112	0.086000003	0.054000001	0.079000004					
20	1	0	0	0	0	0	0	0	0.108	0.086000003	0.056000002	0.063000001					
20	1	0	0	0	0	0	0	0	0.057999998	0.086000003	0.056000002	0.063000001					
20	1	0	0	0	0	0	0	0	0.108	0.086000003	0.056000002	0.063000001					
21	0	1	0	0	1	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
21	0	0	1	0	0	0	1	0	0.132	0.086000003	0.025	0.079000004					
21	0	0	0	1	0	0	0	0	0.108	0.086000003	0.025	0.079000004					
21	0	0	0	1	0	0	0	0	0.108	0.086000003	0.025	0.079000004					
21	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
21	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
21	1	0	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.083999999					
21	0	0	0	1	0	1	0	0	0.122	0.063000001	0.054000001	0.086000003					
21	0	0	0	1	0	0	0	1	0.118	0.086000003	0.056000002	0.063000001					
21	0	0	0	1	0	0	0	1	0.118	0.086000003	0.056000002	0.063000001					
21	1	0	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.063000001					
21	1	0	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
21	1	0	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
21	1	0	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
21	0	0	0	1	0	0	0	0	0.115	0.086000003	0.046	0.079000004					
21	0	0	0	1	0	0	0	0	0.115	0.086000003	0.046	0.079000004					
21	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.061000001	0.043000001					
21	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.061000001	0.043000001					
21	0	0	0	1	0	0	0	1	0.045000002	0.052999999	0.061000001	0.063000001					
22	1	0	0	0	0	0	0	0	0.115	0.057	0.050000001	0.086000003					
22	1	0	0	0	0	0	0	0	0.115	0.081	0.050000001	0.086000003					
22	1	0	0	0	0	0	0	0	0.015	0.081	0.050000001	0.086000003					
22	1	0	0	0	0	0	0	0	0.115	0.081	0.050000001	0.081					
22	1	0	0	0	0	0	0	0	0.122	0.086000003	0.050000001	0.086000003					
22	1	0	0	0	0	1	0	0	0.115	0.063000001	0.061000001	0.079000004					
22	1	0	0	0	0	0	0	0	0.122	0.086000003	0.050000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.103	0.074000001	0.061000001	0.081					
23	0	1	0	0	0	0	0	0	0.125	0.074000001	0.061000001	0.081					
23	0	1	0	0	0	0	0	0	0.125	0.074000001	0.061000001	0.081					
23	0	1	0	0	0	0	0	0	0.125	0.081	0.061000001	0.081					
23	0	1	0	0	0	0	0	0	0.125	0.081	0.061000001	0.081					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
23	0	1	0	0	0	0	0	0	0.108	0.081	0.061000001	0.079000004					
23	0	1	0	0	0	0	0	0	0.108	0.081	0.061000001	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
23	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
23	1	0	0	0	0	0	0	0	0.115	0.086000003	0.048999999	0.079000004					
23	1	0	0	0	1	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
23	1	0	0	0	1	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
23	1	0	0	0	1	0	0	0	0.041999999	0.092	0.063000001	0.104					
23	0	1	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
23	1	0	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
23	0	1	0	0	0	0	1	0	0.108	0.086000003	0.025	0.079000004					
23	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	1	0	0	0	0	0	0	0	0.022	0.086000003	0.061000001	0.086000003					
23	1	0	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	1	0.115	0.086000003	0.061000001	0.063000001					
23	1	0	0	0	0	0	1	0	0.115	0.086000003	0.061000001	0.079000004					
23	0	1	0	0	0	0	0	0	0.115	0.086000003	0.061000001	0.079000004					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	0	0	1	0	0	0	0	0.057999998	0.063000001	0.061000001	0.063000001					
23	0	1	0	0	0	0	0	0	0.055	0.063000001	0.061000001	0.063000001					
23	0	1	0	0	0	0	0	0	0.055	0.063000001	0.061000001	0.063000001					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
23	0	1	0	0	0	0	0	0	0.122	0.086000003	0.061000001	0.086000003					
24	0	1	0	0	0	0	0	0	0.11	0.074000001	0.061000001	0.079000004					
24	0	1	0	0	0	0	0	0	0.11	0.081	0.061000001	0.079000004					
24	0	1	0	0	0	1	0	0	0.11	0.081	0.061000001	0.079000004					
24	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
24	1	0	0	0	0	0	0	0	0.103	0.097999997	0.048999999	0.079000004					
24	0	1	0	0	0	1	0	0	0.108	0.081	0.050000001	0.086000003					
24	0	1	0	0	0	0	0	0	0.115	0.081	0.050000001	0.086000003					
25	1	0	0	0	0	0	0	0	0.055	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	0	0	0	0	0.055	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	0	0	0	0	0.108	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	0	0	0	0	0.041999999	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	0	0	0	0	-0.012	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	0	0	0.056000002	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	0	0	0.056000002	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	0	0	0.056000002	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	0	0	0	0	0.055	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	0	0	1	0	0	0	1	0	0.132	0.086000003	0.025	0.079000004					
25	0	0	1	0	0	0	1	0	0.132	0.086000003	0.025	0.079000004					
25	0	0	1	0	0	0	1	0	0.132	0.086000003	0.025	0.079000004					
25	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	1	0	0	0	1	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
25	0	1	0	0	0	0	0	0	0.055	0.063000001	0.061000001	0.063000001					
25	0	1	0	0	0	0	0	0	0.055	0.063000001	0.061000001	0.063000001					
26	0	1	0	0	0	1	0	0	0.103	0.061000001	0.048999999	0.079000004					
26	0	1	0	0	1	0	0	0	0.115	0.086000003	0.054000001	0.079000004					
26	1	0	0	0	1	0	0	0	0.008	0.086000003	0.054000001	0.079000004					
26	1	0	0	0	0	0	0	0	0.055	0.086000003	0.054000001	0.079000004					
26	0	1	0	0	0	0	0	0	0.090000004	0.086000003	0.054000001	0.079000004					
26	1	0	0	0	0	0	0	0	0.082999997	0.086000003	0.054000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.061000001	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.061000001	0.050000001	0.079000004					
27	0	1	0	0	0	1	0	0	0.108	0.048999999	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.048999999	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.061000001	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
27	0	1	0	0	0	1	0	0	0.108	0.048999999	0.050000001	0.032000002					
27	0	1	0	0	0	0	0	0	0.108	0.061000001	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.066	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.081	0.050000001	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
27	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
27	0	1	0	0	0	0	0	0	0.108	0.081	0.050000001	0.079000004					
27	0	1	0	0	0	1	0	0	0.108	0.098999999	0.050000001	0.079000004					
28	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.103	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.115	0.081	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.108	0.061000001	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.108	0.061000001	0.048999999	0.079000004					
28	0	1	0	0	0	0	0	0	0.122	0.086000003	0.054000001	0.079000004					
